user_id,login_hour,country,ip_address,device,resource,auth_method,session_duration,command_count,failed_attempts,label,day,month,weekday,hour,is_anomaly
0.5143475463267834,1.2391352459018692,-0.025183422675957808,108.19.104.30,0.08980265101338754,-0.938230143299511,0.0,0.4037871149675537,-0.4706281291466055,-0.08106212813502753,Normal,-0.8366723856107793,0.3851873772229405,-0.5841051995934439,1.2391352459018692,0
0.859918324562999,0.0912297863943593,-0.025183422675957808,22.25.36.67,0.08980265101338754,0.9986611517036086,0.0,0.6324580374772113,0.31584935940052933,-0.08106212813502753,Normal,-1.645945109014877,0.3851873772229405,-0.5841051995934439,0.0912297863943593,0
0.5143475463267834,-0.48272294335939564,-0.025183422675957808,125.67.65.43,0.08980265101338754,-0.938230143299511,0.0,0.2513398332944486,-0.8638668734201729,-0.08106212813502753,Normal,0.4350418940242313,0.3851873772229405,1.4033231760222205,-0.48272294335939564,0
0.16877676809056782,0.6651825161481142,-0.025183422675957808,172.137.177.214,0.08980265101338754,0.9986611517036086,0.0,0.48001075580410624,-0.4706281291466055,-0.08106212813502753,Normal,1.7067561736592418,-2.5961390718710264,-1.08096229349736,0.6651825161481142,0
0.16877676809056782,-1.4871402204284667,-0.025183422675957808,116.230.39.175,0.08980265101338754,0.9986611517036086,0.0,-0.5871202159076294,-0.8638668734201729,-0.08106212813502753,Normal,-0.14301005126440983,0.3851873772229405,-1.08096229349736,-1.4871402204284667,0
-1.55907712309051,0.37820615127123675,-0.025183422675957808,140.37.45.73,0.08980265101338754,-0.938230143299511,0.0,-1.0444620609269446,0.1192299872637456,-0.08106212813502753,Normal,-1.645945109014877,0.3851873772229405,-0.5841051995934439,0.37820615127123675,0
0.859918324562999,0.9521588810249917,-0.025183422675957808,14.251.39.92,0.08980265101338754,0.9986611517036086,0.0,-1.2731329834366023,0.1192299872637456,-0.08106212813502753,Normal,-1.183503552783964,0.3851873772229405,1.4033231760222205,0.9521588810249917,0
0.5143475463267834,1.6695997932171853,-0.025183422675957808,157.148.233.216,0.08980265101338754,-0.938230143299511,0.0,1.6233653683523945,0.31584935940052933,-0.08106212813502753,Normal,-1.645945109014877,0.3851873772229405,-0.5841051995934439,1.6695997932171853,0
0.5143475463267834,-0.9131874906747118,-0.025183422675957808,173.63.229.157,0.08980265101338754,-0.938230143299511,0.0,-1.4255802651097074,0.7090881036740967,-0.08106212813502753,Normal,0.08821072685104663,0.3851873772229405,-0.08724810568952776,-0.9131874906747118,0
-1.55907712309051,1.0956470634634303,-0.025183422675957808,152.24.148.139,0.08980265101338754,0.9986611517036086,0.0,-1.1969093426000497,-0.0773893848730381,-0.08106212813502753,Normal,0.8974834502551443,0.3851873772229405,-0.08724810568952776,1.0956470634634303,0
0.5143475463267834,0.5216943337096754,-0.025183422675957808,81.174.94.173,0.08980265101338754,0.9986611517036086,0.0,0.022668910784790972,-0.4706281291466055,-0.08106212813502753,Normal,1.5911457846015136,-2.5961390718710264,-1.577819387401276,0.5216943337096754,0
0.859918324562999,-0.052258396044079426,-0.025183422675957808,103.89.112.73,0.08980265101338754,-0.938230143299511,0.0,-0.815791138417287,0.31584935940052933,-0.08106212813502753,Normal,-1.0678931637262357,0.3851873772229405,-1.577819387401276,-0.052258396044079426,0
-1.2135063448542944,1.6695997932171853,-0.025183422675957808,121.161.113.182,0.08980265101338754,-0.938230143299511,0.0,1.2422471641696318,0.1192299872637456,-0.08106212813502753,Normal,-1.183503552783964,0.3851873772229405,1.4033231760222205,1.6695997932171853,0
-0.5223647883818633,-0.3392347609209569,-0.025183422675957808,50.180.181.217,0.08980265101338754,0.9986611517036086,0.0,0.4037871149675537,-0.4706281291466055,-0.08106212813502753,Normal,1.4755353955437855,-2.5961390718710264,1.4033231760222205,-0.3392347609209569,0
0.859918324562999,-0.3392347609209569,-0.025183422675957808,95.123.129.56,0.08980265101338754,-0.938230143299511,0.0,0.48001075580410624,0.512468731537313,-0.08106212813502753,Normal,-0.721061996553051,0.3851873772229405,-0.08724810568952776,-0.3392347609209569,0
1.2054891027992145,-1.0566756731131506,-0.025183422675957808,24.163.117.60,0.08980265101338754,0.9986611517036086,0.0,-0.5108965750710769,0.512468731537313,-0.08106212813502753,Normal,-1.4147243308994204,0.3851873772229405,0.4096089882143883,-1.0566756731131506,0
-0.17679401014564775,0.37820615127123675,-0.025183422675957808,29.196.22.164,0.08980265101338754,0.9986611517036086,0.0,-1.0444620609269446,0.7090881036740967,-0.08106212813502753,Normal,0.7818730611974161,0.3851873772229405,-0.5841051995934439,0.37820615127123675,0
1.5510598810354301,1.0956470634634303,-0.025183422675957808,26.106.25.194,0.08980265101338754,-0.938230143299511,0.0,-1.50180390594626,-0.6672475012833893,-0.08106212813502753,Normal,-1.5303347199571486,0.3851873772229405,-0.08724810568952776,1.0956470634634303,0
0.16877676809056782,0.9521588810249917,-0.025183422675957808,28.177.109.194,0.08980265101338754,-0.938230143299511,0.0,-0.20600201172486668,-0.8638668734201729,-0.08106212813502753,Normal,-0.6054516074953228,0.3851873772229405,0.4096089882143883,0.9521588810249917,0
-0.5223647883818633,0.5216943337096754,-0.025183422675957808,8.248.95.179,0.08980265101338754,-0.938230143299511,0.0,-0.5108965750710769,-0.6672475012833893,-0.08106212813502753,Normal,-0.6054516074953228,0.3851873772229405,0.4096089882143883,0.5216943337096754,0
0.859918324562999,-1.6306284028669054,-0.025183422675957808,41.19.16.39,0.08980265101338754,0.9986611517036086,0.0,1.4709180866792892,-0.2740087570098218,-0.08106212813502753,Normal,-0.3742308293798663,0.3851873772229405,1.4033231760222205,-1.6306284028669054,0
